"";"GDP";"CPI";"WIBOR";"REER"
"114";-0,0131684449887931;-0,00383497708019793;0,0107030621334979;0,00322694203951701
"115";0,0056097605288169;-0,00170252570443076;-0,0477591892782273;0,00470147481450393
"116";-0,00880642165964828;-0,00190608418768387;-0,0835413893856746;0,0076856851496566
"117";0,00608293072692947;-0,00306841362598342;-0,0397146293133835;0,0212940900467633
"118";-0,00757071603761665;0,000576421067085207;0,0160653035258047;-0,0131922093109925
"119";-0,0241208316264363;-0,00244765175412715;0,00914077420445504;-0,0484433112351495
"120";0,000811876371058497;-0,000770438177881485;-0,0801287179494565;0,0242749378728935
"121";0,0121898695898574;-0,00168873898742895;0,0182283536071838;-0,0429426611412402
"122";0,00547782435974443;-0,00375065093777927;-0,0246103381335364;0,0185744034710363
"123";0,0349889983766421;-0,00370005646750417;-0,0293731798952807;-0,00238671559445723
"124";-0,00842126785962167;-0,000470825552259621;-0,0251732595565317;-0,0279799581236631
"125";0,026202088484273;-0,00179772723401085;0,0198421068673745;-0,000564119810508839
"126";-0,0085347213802891;-0,00201353036967075;-0,0517654790351864;0,00642639159071749
"127";0,0104065122074064;7,3445122111164e-05;0,0241127992231593;-0,0203896560287293
"128";0,0126171966201118;0,000325160910336723;0,0419695803388532;-0,0179711277797061
"129";0,0041293325381324;-0,00156894943828786;0,00737753863394465;0,00183488029003761
"130";-0,00498303091927448;-0,000867900263072759;0,0323568045660086;-0,00514697424277042
"131";0,0115492215619589;-0,00307835446609003;-0,0146478389388066;-0,00543506025244863
"132";0,0227773861077365;-0,00145322516167891;0,0862470618860088;-0,0334789555964061
"133";0,0188014918202782;-0,000282082664053855;0,0350378454336434;0,0203268839720751
"134";0,0434329974620773;0,00140002719703743;0,0170529848159747;-0,00426508690968288
"135";-0,016079986115475;0,00218642239209603;0,0286582889278242;0,0150709520530811
"136";-0,0376048777263859;0,00472110757456104;-0,144392003311821;0,0322421606096614
"137";-0,00934046596115194;-0,00557454569650779;0,145419053082866;0,0183666883038919
"138";0,0158230721421904;0,000693442780474936;0,123136173132834;-0,000186861284066767
"139";-0,00670860836308415;-8,98922544451264e-05;0,0473269434535305;0,0179103860248838
"140";-0,00807056706694678;0,00255916297559462;0,0345018347203686;0,0168045733775704
"141";0,0023622329522145;0,000187790688591126;0,012165085472456;0,0186589203465622
"142";-0,00488109810796714;-0,00118594958364052;0,0392873437946078;0,0235231793258063
"143";0,00642203171991005;-0,00356377322520765;-0,0120989309086258;0,00340031499248482
"144";-0,0201214778125937;-0,000300179454211655;-0,0261494015867904;0,0243909125104701
"145";-0,030549713568464;-0,000325488851614319;0,0605730343632227;-0,0170087286833688
"146";0,00373553427632459;0,00110629090031723;-0,0544610421608078;-0,0236375131218222
"147";-0,02309947432644;-0,00351122643919404;-0,054207554647035;-0,00837861417181911
"148";0,0292090272258084;-0,00308223964015868;-0,0505946398156286;0,024354511299419
"149";0,000580099221159167;-0,000439580276604815;-0,0324519627446902;-0,0135138693534003
"150";0,00221023723017297;0,00104461995400396;-0,0318718426482257;0,0126475646524696
"151";0,00771587014790638;-0,00266849705370842;-0,0216144895652859;0,016404184562135
"152";0,0238596178801095;-0,000971011133840021;-0,0191161267914498;0,00882685438587723
"153";0,0152823423846568;-0,00498419931681593;-0,0122992942458081;-0,0286568320579479
"154";0,0270355782522247;-0,00173102584550583;-0,00892222517709295;0,0404350220287713
"155";0,00698670744024565;-0,00203217462951972;0,0500219847954257;0,0046566337923463
"156";-0,00714121566133726;0,000569552792308141;-0,0259467560473389;-0,0108048982946649
"157";-0,00235803034075914;-0,0037811633995753;-0,0274899674691046;-0,0149350585833509
"158";0,00381830437379712;0,00268327135110588;0,0323540294466798;-0,000289209125662071
"159";0,0227122987316281;-0,00128737045563316;0,028462850223397;0,0108665558451634
"160";0,0068670698214201;-0,00482758686046944;-0,0233773461562074;-0,0494043881625219
"161";0,00204666159810764;0,00198050221545008;0,0709802835142014;0,0172313421874896
"162";-0,00251471753921404;0,00354229407405483;0,0101098736321572;0,0245196947080836
"163";0,00655484460462079;-0,00526046385979325;-0,0234640215509578;-0,0207962386163988
"164";0,00254545830303538;-0,00349566809109409;0,0582055744500834;0,0188073012618678
"165";0,00790384539920748;0,000381446747246712;-0,00802353944168798;0,0226557473047333
"166";0,0142661623775179;-0,00205368696940872;0,0157132664477531;-0,0146178111280393
"167";0,0108310459501139;-0,00023113726149179;0,0335429742425164;-0,017465052589515
"168";-0,0058059128452616;3,51392647626528e-05;0,046115304097619;0,00537541451653426
"169";0,0103463545874619;0,000944329995554194;0,0116627795402434;0,00615958668429183
"170";-0,00997632106229701;-0,00213290563766081;-0,0150566989771911;0,0199098898323808
"171";1,57338830177676e-05;0,000555164149517076;0,0930956515051993;0,00330733004941216
"172";-0,00753576127887969;-0,000118117489109908;0,0375982688497246;-0,00523944426310302
"173";0,0120544508272629;-0,00139751657067452;0,0699178899775615;0,00746801483534817
"174";0,00256686664013228;-0,00106283853574441;0,0209279480052826;-0,0198153245364216
"175";-0,0101415528654423;0,00452957385302111;0,0648696740882527;0,0270646062283836
"176";0,0167436211738169;-0,00103924905243968;0,0678886941655093;0,0146277757728249
"177";0,0113115934239785;0,00380731369188075;0,0223564348825099;0,0198330265499058
"178";0,00139775357045184;-0,00185723859335592;-0,128334973099507;-0,00010176632315043
"179";0,0395910971083133;-0,00161512094863921;0,141137761292504;0,00201192285689806
"180";0,00908216017109523;0,000425579184464568;0,0844981834555561;0,0021559147633678
"181";-0,0415195112893254;-0,000637204727313425;0,0806713064059758;0,0223016199814058
"182";0,00744438214989737;0,000824008347149009;0,0649940452223942;0,02640925262283
"183";-0,0422880049972232;0,00478508344479363;-0,0190016167915009;0,00484400304016875
"184";0,00497246231131753;-0,000846456445950069;0,002118063410003;0,00212811784573312
"185";-0,0111999251375314;-0,00072544375519336;0,0177480934757854;0,0276917507699175
"186";-0,0367475364886205;-0,00183667335970633;0,0346363030970766;-0,0348723140580863
"187";-0,00454047245104739;0,00104343843079457;-0,0131202294075277;-0,0051849686921156
"188";-0,0175735911590428;-0,00170451052165844;0,013803442655097;-0,0726342968817912
"189";-0,065836181527356;-0,00219076740302231;0,0240836351080405;0,00357789209677933
"190";-0,0383257849337887;-0,00158850567650548;-0,0625227476354089;-0,024361165121167
"191";-0,0236511510011393;-0,000697036103014637;-0,0442675868705084;-0,0843598906375993
"192";-0,00550415153033675;0,0028728549274009;-0,163671884079865;-0,0604857066761816
"193";0,00767869406797788;-0,00751504943740667;-0,276747239540571;0,0370430192787732
"194";0,00398812076047292;-0,00397738310215263;-0,0310348445963983;0,0229042203046233
"195";0,00572527712972689;0,000356482008496511;0,149782047191056;0,00662532041050573
"196";-0,00225936758434335;0,00192681083516634;-0,0835287343186772;-0,0331826142107801
"197";-0,00604075365790981;-0,00137284630839033;-0,0904400628815079;0,0550249326203981
"198";0,0267508590851802;-0,00405590533595244;-0,0256491002620974;0,0214641243108682
"199";0,00313120279980422;-0,00192119661553617;0,00315592279086198;0,00338599186155564
"200";0,00640638226030167;-0,00077017642517594;0,00957145647320516;-0,0125876343485782
"201";0,019009942835693;0,00163589047300375;0,107582049957721;0,0125092439334295
"202";-0,0132705720742735;-0,00207541780181971;-0,184694249648601;-0,0178115812401361
"203";0,00557465951495294;-0,00156773622646682;0,139717484444324;0,0225237920588115
"204";0,0111659357936812;0,000219021925406084;0,0568654466663174;-0,0028966536565625
"205";0,0326421827364263;-0,000722603788006419;0,0298671198073672;0,0332872483755054
"206";-0,0131943403253196;-0,0011679682875166;0,0500087298937337;-0,00942236098249093
"207";0,0295135940495482;0,0010912098988106;0,0714889758903334;-0,0630959796227324
"208";0,0034277247471748;1,81660246519245e-07;0,0822709745355659;0,0128483592424403
"209";-0,00648119666916854;-0,0031514249148923;-0,0359354634313472;0,0165523632355661
"210";0,000495174202150039;-0,00151186935378455;0,0304760028762577;-0,00300304636500124
"211";-0,00421969700196713;0,00406572696388322;-0,0244544745825072;0,0314635993000189
"212";-0,00342799478676064;-0,00184180176076399;0,0451897997270198;0,00263437514347548
"213";-0,00494532649311607;-0,00111305017270617;-0,0344509689283686;-0,0138146418595761
"214";0,00674555676294899;0,00114624761459185;0,0352799508946952;-0,00653906904552745
"215";0,00417536031324241;0,00447041824843447;0,0741026887243045;0,0253041551389795
"216";0,0154995331922571;-0,00530889847818793;0,0498744829791742;-0,0213915468493768
"217";-0,0164924397749507;0,00453061158146826;0,118335771108486;-0,000988030005001631
"218";0,00170700625271288;-0,00245119062840356;0,0522887406650431;0,0230257873236916
"219";0,0119856463044629;0,00269496645081842;-0,00616426320551429;-0,0120837704707851
"220";-0,0254544334065322;-0,00846729812013405;0,158273714086031;0,00228788399534068
"221";-0,0126833889360048;0,00391345043109916;0,0882304119250758;-0,0144367205233147
"222";0,0161987164444105;0,00311661624830208;0,0420046190569516;-0,0222870412286289
"223";0,0086189270542943;-0,0045878844459285;0,0282211215963265;-0,0632196818423717
"224";-0,0211901513509405;0,000966992190824868;0,0633523579379914;0,0381526520424755
"225";0,0052888821091886;0,00279438356949495;0,0187742297382927;-0,0346579747739485
"226";0,0296626092061484;-0,00222689016357958;-0,0533709259163821;-0,0123686774668756
"227";-0,0243505312934585;-0,00226739241709578;0,0435030820581864;0,0217568804974657
"228";-0,040974157996556;0,00100497916867831;0,0136612931278014;0,0439972988202537
"229";-0,0037300842675871;0,00128992965529259;0,010479025420896;0,00124098604228693
"230";0,00874425228331245;0,000471140564245266;0,0102978085507588;-0,00739122979838644
"231";0,00119630039447453;-0,00315863181783132;0,0572454029608426;-0,0368017169694156
"232";-0,0296449167820759;0,000580780007114757;0,0911932642078959;0,0228930338083939
"233";-0,00242113290467887;-0,0036457348821583;0,000977008336490837;0,000167006365228919
"234";-0,00774780798869859;0,00101898632542126;0,0387456354623902;0,0263557665222311
"235";-0,0032017627504022;0,00022140986903505;0,000753247949953394;-0,00169599982666348
"236";0,00096780416145444;0,000245426302585934;-0,000555868974280015;0,00382346660484139
"237";-0,00571639097448292;-0,00186902899249778;-0,00588516997384955;-0,0106297488169269
"238";-0,0375742702939811;-0,00128016705195686;-0,0510315280721543;0,0181343602993986
"239";0,0176144658820738;-0,00235289161340533;-0,0687241632287296;-0,0108675854187688
"240";-5,35337550917523e-05;-0,0028180300067465;-0,0241941801698292;-0,0192747941116695
"241";0,000190283857774679;-0,00164434727733517;-0,0875486484268105;0,00754695208087229
"242";-0,0203164076237429;-0,0014978364033994;-0,0517767530095276;0,015834681732209
"243";-0,00493659626696818;-0,00354535170150957;-0,0623842617139885;-0,025210122697549
"244";0,0397216390488735;-0,000410492813847558;-0,0756733565025208;-0,0107833434122632
"245";0,00980833222207582;0,000431429511228753;-0,112071878610323;0,00105379581695055
"246";-0,00171153970252099;-0,00595015135269354;0,0315684149526002;0,00685846266082789
"247";-0,00764935756266145;0,000282372900627793;0,00755007121222172;0,00127921675383868
